Subbasin,WLD_w,CC_w,NM_w,ASC_w,GW_w,Buffer_w
98,249.3057614,64.54149024,79.63110527,29.54370587,1.76,1.82
99,291.3248878451396,106.74301579081276,121.58130819793652,71.63643574916469,1.895956587723835,1.170429636430566
100,256.0405480970819,71.30546333923263,86.35485517709219,36.290241603438716,1.7817804943869,1.715937637929255
101,249.21725317876007,64.46035792211865,79.54110419024298,29.462753970950263,1.7613988574356498,1.8133165700296714
102,244.8136357867633,60.06566256698907,75.14232990906383,25.059818723496793,1.7600000000000002,1.8200000000000003
103,234.2927646578468,49.5829623494729,64.62930530442956,14.55824265760069,1.7599999999999998,1.8199999999999998
104,300.032731612213,115.50096918499924,130.27352395612013,80.3648674075712,1.929200719576652,1.0115965620226612
105,303.8306460524647,119.30606186837855,134.0662553668453,84.16523611751974,1.9377135243626133,0.9709242724897369
106,285.02485589370644,100.47508963654997,115.28496740442611,65.35195058429824,1.8997703280558556,1.152208432622022
107,290.2151024889373,105.67228628109598,120.46845159084292,70.54426584250254,1.910242344588041,1.1021754647460258
108,246.87083402282298,62.242528965078215,77.16769713017845,27.219400327074986,1.879869001304295,1.2472925493239229
109,224.07653383613334,39.4396237953364,54.413444222778026,4.386726601873422,1.788299461118387,1.6847914635454841
110,242.22720202095252,57.62012715628938,72.54307489608124,22.537238962882007,1.8134203385763503,1.5647694934685472
111,304.9638922,120.4408255,135.198025,85.29893394,1.94,0.96
112,304.9638922,120.4408255,135.198025,85.29893394,1.94,0.96
113,221.3128883272289,36.66072155408317,51.65792696191602,1.6069098488928346,1.7642825292858892,1.799539026745194
114,243.11726345785246,58.456204200351365,73.43816504782588,23.40285562048302,1.7928039224878969,1.663270148113382
115,215.75047430000004,31.10794552,46.10084389,-3.950041518,1.76,1.82
116,215.75047430000004,31.10794552,46.10084389,-3.950041518,1.76,1.82
117,215.75047430000004,31.10794552,46.10084389,-3.950041518,1.76,1.82
118,234.6982310158118,49.98695762959312,65.03446926332663,14.962965398536873,1.7600000000000002,1.8200000000000003
119,215.75047430000004,31.10794552,46.10084389,-3.950041518,1.76,1.82
120,215.75047430000004,31.10794552,46.10084389,-3.950041518,1.76,1.82
121,215.75047430000004,31.10794552,46.10084389,-3.950041518,1.76,1.82
122,216.1326210296994,31.48870577810566,46.48270561254005,-3.5685956376069567,1.76,1.82
123,215.75047430000004,31.10794552,46.10084389,-3.950041518,1.76,1.82
124,215.75047430000004,31.10794552,46.10084389,-3.950041518,1.76,1.82
125,215.75485385342859,31.11233192083026,46.10520602066125,-3.9456594774504836,1.7599999999999998,1.8199999999999998
126,249.3057614,64.54149024,79.63110527,29.54370587,1.76,1.82
127,249.3057614,64.54149024,79.63110527,29.54370587,1.76,1.82
128,225.75529568875487,41.076468284227715,56.09820362724282,6.036431232430224,1.7600000000000002,1.8200000000000003
129,232.5660690617647,47.91805874390055,62.86932502244255,12.860403261911284,1.76,1.82
130,244.1961012723852,59.4504705910767,74.52519241485683,24.443463969340957,1.76,1.8199999999999998
131,245.3939317322865,60.75620765622614,75.65223883169266,25.691030733276936,1.7600000000000002,1.82
132,245.3499519,60.7537017,75.58256866,25.66624544,1.76,1.82
133,249.3057614,64.54149024,79.63110527,29.54370587,1.76,1.82
134,251.12086564687024,66.4725037199336,81.39637136072494,31.417702223580854,1.76,1.8199999999999998
135,239.9594359,55.29384572,70.2707165,20.31938607,1.76,1.82
136,239.9594359,55.29384572,70.2707165,20.31938607,1.76,1.82
137,240.0662105857624,55.401101273958176,70.37732824385698,20.425886032470373,1.7604356094836653,1.8179187546891562
138,240.59959594807475,55.92724678874098,70.91183978690043,20.951189553264573,1.7600000000000002,1.8200000000000005
139,236.0663345366786,51.4029599817092,66.35512455721354,16.40181890856879,1.7600000000000002,1.8200000000000003
140,247.46160453096732,62.716239463345936,77.78393187513313,27.72252857427752,1.7599999999999998,1.8199999999999998
141,232.7897974222717,48.11461773984682,63.05381219138805,13.078226884327385,1.7600000000000002,1.8200000000000003
142,239.9594359,55.29384572,70.2707165,20.31938607,1.76,1.82
143,239.9594359,55.29384572,70.2707165,20.31938607,1.76,1.82
144,237.1320690093497,52.46808792818095,67.42701581431162,17.47425088074317,1.7599999999999998,1.82
145,231.4978585994753,46.83708403579656,61.76025637857831,11.804632850688417,1.7599999999999998,1.82
146,249.3057614,64.54149024,79.63110527,29.54370587,1.76,1.82
147,248.59579163831728,63.835212357305394,78.91844018804562,28.835639363992225,1.7599999999999998,1.8199999999999998
148,249.3057614,64.54149024,79.63110527,29.54370587,1.76,1.82
149,248.19492326680455,63.43642852177948,78.5160499648903,28.435845622758354,1.7599999999999998,1.8199999999999998
150,249.3057614,64.54149024,79.63110527,29.54370587,1.76,1.82
151,229.14529,44.48585432,59.39409691,9.437279774,1.76,1.82
152,240.5760233966605,55.85714731972662,70.8682257991266,20.837370163902012,1.7599999999999998,1.8199999999999998
153,230.45816704072232,45.79190433311896,60.71195814060348,10.746637311761697,1.76,1.8199999999999998
154,247.70694824372436,62.95099099371898,78.02622239957131,27.949178741632934,1.76,1.82
155,249.30669119764752,64.5424338972754,79.63203132467117,29.54464346921932,1.76,1.82
156,230.169958,45.42902496,60.46463069,10.45861018,1.76,1.82
157,230.169958,45.42902496,60.46463069,10.45861018,1.76,1.82
158,230.169958,45.42902496,60.46463069,10.45861018,1.76,1.82
